I09.89,Other specified rheumatic heart diseases,,,
I09.1,Rheumatic diseases of endocardium,,,
I09.0,Rheumatic myocarditis,,,
I09.9,Rheumatic heart disease,,,
I09.81,Rheumatic heart failure,,,
I09.89,Other specified rheumatic heart diseases,,,
I10,Essential (primary) hypertension,,,
I10,Essential (primary) hypertension,,,
I10,Essential (primary) hypertension,,,
I11.9,Hypertensive heart disease without heart failure,,,
I11.0,Hypertensive heart disease with heart failure,,,
I11.9,Hypertensive heart disease without heart failure,,,
I11.0,Hypertensive heart disease with heart failure,,,
I11.9,Hypertensive heart disease without heart failure,,,
I11.0,Hypertensive heart disease with heart failure,,,
I12.9,Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease,,,
I12.0,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,,,
I12.9,Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease,,,
I12.0,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,,,
I12.9,Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease,,,
I12.0,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,,,
I13.10,Hypertensive heart and chronic kidney disease without heart failure,,,
I13.0,Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease,,,
I13.11,Hypertensive heart and chronic kidney disease without heart failure,,,
I13.2,Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease,,,
I13.10,Hypertensive heart and chronic kidney disease without heart failure,,,
I13.0,Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease,,,
I13.11,Hypertensive heart and chronic kidney disease without heart failure,,,
I13.2,Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease,,,
I13.10,Hypertensive heart and chronic kidney disease without heart failure,,,
I13.0,Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease,,,
I13.11,Hypertensive heart and chronic kidney disease without heart failure,,,
I13.2,Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease,,,
I15.0,Renovascular hypertension,,,
I15.8,Other secondary hypertension,,,
I15.0,Renovascular hypertension,,,
I15.8,Other secondary hypertension,,,
I15.0,Renovascular hypertension,,,
I15.8,Other secondary hypertension,,,
I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,,,
I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,,,
I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,,,
I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,,,
I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,,,
I21.09,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,,,
I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,,,
I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,,,
I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,,,
I21.11,ST elevation (STEMI) myocardial infarction involving right coronary artery,,,
I21.11,ST elevation (STEMI) myocardial infarction involving right coronary artery,,,
I21.11,ST elevation (STEMI) myocardial infarction involving right coronary artery,,,
I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,,,
I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,,,
I21.19,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.4,Non-ST elevation (NSTEMI) myocardial infarction,,,
I21.4,Non-ST elevation (NSTEMI) myocardial infarction,,,
I21.4,Non-ST elevation (NSTEMI) myocardial infarction,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.29,ST elevation (STEMI) myocardial infarction involving other sites,,,
I21.3,ST elevation (STEMI) myocardial infarction of unspecified site,,,
I21.3,ST elevation (STEMI) myocardial infarction of unspecified site,,,
I21.3,ST elevation (STEMI) myocardial infarction of unspecified site,,,
I24.1,Dressler's syndrome,,,
I20.0,Unstable angina,,,
I24.0,Acute coronary thrombosis not resulting in myocardial infarction,,,
I24.8,Other forms of acute ischemic heart disease,,,
I25.2,Old myocardial infarction,,,
I20.8,Other forms of angina pectoris,,,
I20.1,Angina pectoris with documented spasm,,,
I20.8,Other forms of angina pectoris,,,
I25.10,Atherosclerotic heart disease of native coronary artery without angina pectoris,,,
I25.10,Atherosclerotic heart disease of native coronary artery without angina pectoris,,,
I25.810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,,,
I25.810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,,,
I25.810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,,,
I25.810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,,,
I25.811,Atherosclerosis of native coronary artery of transplanted heart without angina pectoris,,,
I25.812,Atherosclerosis of bypass graft of coronary artery of transplanted heart without angina pectoris,,,
I25.3,Aneurysm of heart,,,
I25.41,Coronary artery aneurysm,,,
I25.42,Coronary artery dissection,,,
I25.3,Aneurysm of heart,,,
I25.82,Chronic total occlusion of coronary artery,,,
I25.83,Coronary atherosclerosis due to lipid rich plaque,,,
I25.84,Coronary atherosclerosis due to calcified coronary lesion,,,
I25.89,Other forms of chronic ischemic heart disease,,,
I25.9,Chronic ischemic heart disease,,,
I26.09,Other pulmonary embolism with acute cor pulmonale,,,
T80.0xxA,Air embolism following infusion,,,
I26.90,Septic pulmonary embolism without acute cor pulmonale,,,
I26.90,Septic pulmonary embolism without acute cor pulmonale,,,
I26.92,Saddle embolus of pulmonary artery without acute cor pulmonale,,,
I26.99,Other pulmonary embolism without acute cor pulmonale,,,
I27.0,Primary pulmonary hypertension,,,
I27.1,Kyphoscoliotic heart disease,,,
I27.82,Chronic pulmonary embolism,,,
I27.89,Other specified pulmonary heart diseases,,,
I27.81,Cor pulmonale (chronic),,,
I28.0,Arteriovenous fistula of pulmonary vessels,,,
I28.1,Aneurysm of pulmonary artery,,,
I28.8,Other diseases of pulmonary vessels,,,
I28.9,Disease of pulmonary vessels,,,
I32,Pericarditis in diseases classified elsewhere,,,
I30.9,Acute pericarditis,,,
I30.0,Acute nonspecific idiopathic pericarditis,,,
I30.8,Other forms of acute pericarditis,,,
I33.0,Acute and subacute infective endocarditis,,,
I39,Endocarditis and heart valve disorders in diseases classified elsewhere,,,
I33.9,Acute and subacute endocarditis,,,
I41,Myocarditis in diseases classified elsewhere,,,
I40.9,Acute myocarditis,,,
I40.0,Infective myocarditis,,,
I40.0,Infective myocarditis,,,
I40.8,Other acute myocarditis,,,
I40.8,Other acute myocarditis,,,
I31.2,Hemopericardium,,,
I31.0,Chronic adhesive pericarditis,,,
I31.1,Chronic constrictive pericarditis,,,
I31.4,Cardiac tamponade,,,
I31.8,Other specified diseases of pericardium,,,
I31.9,Disease of pericardium,,,
I34.0,Nonrheumatic mitral (valve) insufficiency,,,
I35.2,Nonrheumatic aortic (valve) stenosis with insufficiency,,,
I36.8,Other nonrheumatic tricuspid valve disorders,,,
I37.0,Nonrheumatic pulmonary valve stenosis,,,
I38,Endocarditis,,,
I39,Endocarditis and heart valve disorders in diseases classified elsewhere,,,
I38,Endocarditis,,,
I42.3,Endomyocardial (eosinophilic) disease,,,
I42.1,Obstructive hypertrophic cardiomyopathy,,,
I42.2,Other hypertrophic cardiomyopathy,,,
I42.8,Other cardiomyopathies,,,
I42.4,Endocardial fibroelastosis,,,
I42.5,Other restrictive cardiomyopathy,,,
I42.6,Alcoholic cardiomyopathy,,,
I43,Cardiomyopathy in diseases classified elsewhere,,,
I43,Cardiomyopathy in diseases classified elsewhere,,,
I42.7,Cardiomyopathy due to drug and external agent,,,
I44.2,Atrioventricular block,,,
I44.30,Unspecified atrioventricular block,,,
I44.0,Atrioventricular block,,,
I44.1,Atrioventricular block,,,
I44.1,Atrioventricular block,,,
I44.4,Left anterior fascicular block,,,
I44.7,Left bundle-branch block,,,
I45.10,Unspecified right bundle-branch block,,,
I44.30,Unspecified atrioventricular block,,,
I45.2,Bifascicular block,,,
I45.2,Bifascicular block,,,
I45.2,Bifascicular block,,,
I45.3,Trifascicular block,,,
I45.5,Other specified heart block,,,
I45.6,Pre-excitation syndrome,,,
I45.6,Pre-excitation syndrome,,,
I45.81,Long QT syndrome,,,
I45.89,Other specified conduction disorders,,,
I45.9,Conduction disorder,,,
I47.1,Supraventricular tachycardia,,,
I47.2,Ventricular tachycardia,,,
I47.9,Paroxysmal tachycardia,,,
I48.91,Unspecified atrial fibrillation,,,
I48.92,Unspecified atrial flutter,,,
I49.01,Ventricular fibrillation,,,
I49.02,Ventricular flutter,,,
I46.9,Cardiac arrest,,,
I49.40,Unspecified premature depolarization,,,
I49.1,Atrial premature depolarization,,,
I49.49,Other premature depolarization,,,
I49.5,Sick sinus syndrome,,,
I49.8,Other specified cardiac arrhythmias,,,
I49.9,Cardiac arrhythmia,,,
I50.9,Heart failure,,,
I50.1,Left ventricular failure,,,
I50.20,Unspecified systolic (congestive) heart failure,,,
I50.21,Acute systolic (congestive) heart failure,,,
I50.22,Chronic systolic (congestive) heart failure,,,
I50.23,Acute on chronic systolic (congestive) heart failure,,,
I50.30,Unspecified diastolic (congestive) heart failure,,,
I50.31,Acute diastolic (congestive) heart failure,,,
I50.32,Chronic diastolic (congestive) heart failure,,,
I50.33,Acute on chronic diastolic (congestive) heart failure,,,
I50.40,Unspecified combined systolic (congestive) and diastolic (congestive) heart failure,,,
I50.41,Acute combined systolic (congestive) and diastolic (congestive) heart failure,,,
I50.42,Chronic combined systolic (congestive) and diastolic (congestive) heart failure,,,
I50.43,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure,,,
I50.9,Heart failure,,,
I51.4,Myocarditis,,,
I51.5,Myocardial degeneration,,,
I25.10,Atherosclerotic heart disease of native coronary artery without angina pectoris,,,
I51.7,Cardiomegaly,,,
I97.0,Postcardiotomy syndrome,,,
I51.1,Rupture of chordae tendineae,,,
I51.2,Rupture of papillary muscle,,,
I51.0,Cardiac septal defect,,,
I23.0,Hemopericardium as current complication following acute myocardial infarction,,,
I51.89,Other ill-defined heart diseases,,,
I51.89,Other ill-defined heart diseases,,,
I51.81,Takotsubo syndrome,,,
I51.89,Other ill-defined heart diseases,,,
I51.9,Heart disease,,,
I60.9,Nontraumatic subarachnoid hemorrhage,,,
I61.9,Nontraumatic intracerebral hemorrhage,,,
I62.1,Nontraumatic extradural hemorrhage,,,
I62.00,Nontraumatic subdural hemorrhage,,,
I62.9,Nontraumatic intracranial hemorrhage,,,
I65.1,Occlusion and stenosis of basilar artery,,,
I63.22,Cerebral infarction due to unspecified occlusion or stenosis of basilar arteries,,,
I65.29,Occlusion and stenosis of unspecified carotid artery,,,
I63.139,Cerebral infarction due to embolism of unspecified carotid artery,,,
I65.09,Occlusion and stenosis of unspecified vertebral artery,,,
I63.019,Cerebral infarction due to thrombosis of unspecified vertebral artery,,,
I65.8,Occlusion and stenosis of other precerebral arteries,,,
I63.59,Cerebral infarction due to unspecified occlusion or stenosis of other cerebral artery,,,
I65.8,Occlusion and stenosis of other precerebral arteries,,,
I63.59,Cerebral infarction due to unspecified occlusion or stenosis of other cerebral artery,,,
I65.9,Occlusion and stenosis of unspecified precerebral artery,,,
I63.20,Cerebral infarction due to unspecified occlusion or stenosis of unspecified precerebral arteries,,,
I66.09,Occlusion and stenosis of unspecified middle cerebral artery,,,
I63.30,Cerebral infarction due to thrombosis of unspecified cerebral artery,,,
I66.09,Occlusion and stenosis of unspecified middle cerebral artery,,,
I63.40,Cerebral infarction due to embolism of unspecified cerebral artery,,,
I66.9,Occlusion and stenosis of unspecified cerebral artery,,,
I63.50,Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebral artery,,,
G45.0,Vertebro-basilar artery syndrome,,,
G45.0,Vertebro-basilar artery syndrome,,,
G45.8,Other transient cerebral ischemic attacks and related syndromes,,,
G45.0,Vertebro-basilar artery syndrome,,,
G45.8,Other transient cerebral ischemic attacks and related syndromes,,,
I67.848,Other cerebrovascular vasospasm and vasoconstriction,,,
I67.89,Other cerebrovascular disease,,,
I67.2,Cerebral atherosclerosis,,,
I67.81,Acute cerebrovascular insufficiency,,,
I67.4,Hypertensive encephalopathy,,,
I67.1,Cerebral aneurysm,,,
I67.7,Cerebral arteritis,,,
I67.5,Moyamoya disease,,,
I67.6,Nonpyogenic thrombosis of intracranial venous system,,,
G45.4,Transient global amnesia,,,
I67.89,Other cerebrovascular disease,,,
I67.9,Cerebrovascular disease,,,
I69.91,Cognitive deficits following unspecified cerebrovascular disease,,,
I69.928,Other speech and language deficits following unspecified cerebrovascular disease,,,
I69.920,Aphasia following unspecified cerebrovascular disease,,,
I69.921,Dysphasia following unspecified cerebrovascular disease,,,
I69.922,Dysarthria following unspecified cerebrovascular disease,,,
I69.923,Fluency disorder following unspecified cerebrovascular disease,,,
I69.928,Other speech and language deficits following unspecified cerebrovascular disease,,,
I69.959,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting unspecified side,,,
I69.951,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right dominant side,,,
I69.953,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right non-dominant side,,,
I69.939,Monoplegia of upper limb following unspecified cerebrovascular disease affecting unspecified side,,,
I69.931,Monoplegia of upper limb following unspecified cerebrovascular disease affecting right dominant side,,,
I69.933,Monoplegia of upper limb following unspecified cerebrovascular disease affecting right non-dominant side,,,
I69.949,Monoplegia of lower limb following unspecified cerebrovascular disease affecting unspecified side,,,
I69.941,Monoplegia of lower limb following unspecified cerebrovascular disease affecting right dominant side,,,
I69.943,Monoplegia of lower limb following unspecified cerebrovascular disease affecting right non-dominant side,,,
I69.969,Other paralytic syndrome following unspecified cerebrovascular disease affecting unspecified side,,,
I69.961,Other paralytic syndrome following unspecified cerebrovascular disease affecting right dominant side,,,
I69.963,Other paralytic syndrome following unspecified cerebrovascular disease affecting right non-dominant side,,,
I69.965,Other paralytic syndrome following unspecified cerebrovascular disease,,,
I69.998,Other sequelae following unspecified cerebrovascular disease,,,
I69.998,Other sequelae following unspecified cerebrovascular disease,,,
I69.990,Apraxia following unspecified cerebrovascular disease,,,
I69.991,Dysphagia following unspecified cerebrovascular disease,,,
I69.992,Facial weakness following unspecified cerebrovascular disease,,,
I69.993,Ataxia following unspecified cerebrovascular disease,,,
I69.998,Other sequelae following unspecified cerebrovascular disease,,,
I69.898,Other sequelae of other cerebrovascular disease,,,
I69.90,Unspecified sequelae of unspecified cerebrovascular disease,,,
I70.0,Atherosclerosis of aorta,,,
I70.1,Atherosclerosis of renal artery,,,
I70.209,Unspecified atherosclerosis of native arteries of extremities,,,
I70.219,Atherosclerosis of native arteries of extremities with intermittent claudication,,,
I70.229,Atherosclerosis of native arteries of extremities with rest pain,,,
I70.25,Atherosclerosis of native arteries of other extremities with ulceration,,,
I70.269,Atherosclerosis of native arteries of extremities with gangrene,,,
I70.299,Other atherosclerosis of native arteries of extremities,,,
I70.399,Other atherosclerosis of unspecified type of bypass graft(s) of the extremities,,,
I70.499,Other atherosclerosis of autologous vein bypass graft(s) of the extremities,,,
I70.599,Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities,,,
I70.92,Chronic total occlusion of artery of the extremities,,,
I70.8,Atherosclerosis of other arteries,,,
I70.90,Unspecified atherosclerosis,,,
I71.00,Dissection of unspecified site of aorta,,,
I71.01,Dissection of thoracic aorta,,,
I71.02,Dissection of abdominal aorta,,,
I71.03,Dissection of thoracoabdominal aorta,,,
I71.1,Thoracic aortic aneurysm,,,
I71.2,Thoracic aortic aneurysm,,,
I71.3,Abdominal aortic aneurysm,,,
I71.4,Abdominal aortic aneurysm,,,
I71.8,Aortic aneurysm of unspecified site,,,
I71.5,Thoracoabdominal aortic aneurysm,,,
I71.6,Thoracoabdominal aortic aneurysm,,,
I71.9,Aortic aneurysm of unspecified site,,,
I72.1,Aneurysm of artery of upper extremity,,,
I72.2,Aneurysm of renal artery,,,
I72.3,Aneurysm of iliac artery,,,
I72.4,Aneurysm of artery of lower extremity,,,
I72.0,Aneurysm of carotid artery,,,
I72.8,Aneurysm of other specified arteries,,,
I72.8,Aneurysm of other specified arteries,,,
I72.8,Aneurysm of other specified arteries,,,
I72.8,Aneurysm of other specified arteries,,,
I72.9,Aneurysm of unspecified site,,,
I73.00,Raynaud's syndrome without gangrene,,,
I73.1,Thromboangiitis obliterans [Buerger's disease],,,
I77.71,Dissection of carotid artery,,,
I77.72,Dissection of iliac artery,,,
I77.73,Dissection of renal artery,,,
I77.74,Dissection of vertebral artery,,,
I77.79,Dissection of other artery,,,
I79.8,Other disorders of arteries,,,
I73.81,Erythromelalgia,,,
I73.89,Other specified peripheral vascular diseases,,,
I73.9,Peripheral vascular disease,,,
I74.01,Saddle embolus of abdominal aorta,,,
I74.09,Other arterial embolism and thrombosis of abdominal aorta,,,
I74.11,Embolism and thrombosis of thoracic aorta,,,
I74.2,Embolism and thrombosis of arteries of the upper extremities,,,
I74.3,Embolism and thrombosis of arteries of the lower extremities,,,
I74.5,Embolism and thrombosis of iliac artery,,,
I74.8,Embolism and thrombosis of other arteries,,,
I74.9,Embolism and thrombosis of unspecified artery,,,
I75.019,Atheroembolism of unspecified upper extremity,,,
I75.029,Atheroembolism of unspecified lower extremity,,,
I75.81,Atheroembolism of kidney,,,
I75.89,Atheroembolism of other site,,,
M30.0,Polyarteritis nodosa,,,
M30.3,Mucocutaneous lymph node syndrome [Kawasaki],,,
M31.0,Hypersensitivity angiitis,,,
M31.0,Hypersensitivity angiitis,,,
M31.0,Hypersensitivity angiitis,,,
M31.2,Lethal midline granuloma,,,
M31.30,Wegener's granulomatosis without renal involvement,,,
M31.6,Other giant cell arteritis,,,
M31.1,Thrombotic microangiopathy,,,
M31.4,Aortic arch syndrome [Takayasu],,,
I77.0,Arteriovenous fistula,,,
I77.1,Stricture of artery,,,
I77.2,Rupture of artery,,,
I77.3,Arterial fibromuscular dysplasia,,,
I77.4,Celiac artery compression syndrome,,,
I77.5,Necrosis of artery,,,
I77.6,Arteritis,,,
I77.819,Aortic ectasia,,,
I77.810,Thoracic aortic ectasia,,,
I77.811,Abdominal aortic ectasia,,,
I77.812,Thoracoabdominal aortic ectasia,,,
I77.3,Arterial fibromuscular dysplasia,,,
I77.9,Disorder of arteries and arterioles,,,
I78.0,Hereditary hemorrhagic telangiectasia,,,
I78.1,Nevus,,,
I78.8,Other diseases of capillaries,,,
I76,Septic arterial embolism,,,
I80.00,Phlebitis and thrombophlebitis of superficial vessels of unspecified lower extremity,,,
I80.10,Phlebitis and thrombophlebitis of unspecified femoral vein,,,
I80.209,Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity,,,
I80.3,Phlebitis and thrombophlebitis of lower extremities,,,
I80.219,Phlebitis and thrombophlebitis of unspecified iliac vein,,,
I80.8,Phlebitis and thrombophlebitis of other sites,,,
I80.8,Phlebitis and thrombophlebitis of other sites,,,
I80.8,Phlebitis and thrombophlebitis of other sites,,,
I80.8,Phlebitis and thrombophlebitis of other sites,,,
I80.9,Phlebitis and thrombophlebitis of unspecified site,,,
I81,Portal vein thrombosis,,,
I82.0,Budd-Chiari syndrome,,,
I82.1,Thrombophlebitis migrans,,,
I82.220,Acute embolism and thrombosis of inferior vena cava,,,
I82.3,Embolism and thrombosis of renal vein,,,
I82.409,Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity,,,
I82.4Y9,Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,,,
I82.4Z9,Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,,,
I82.509,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,,,
I82.5Y9,Chronic embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,,,
I82.5Z9,Chronic embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,,,
I82.819,Embolism and thrombosis of superficial veins of unspecified lower extremities,,,
I82.719,Chronic embolism and thrombosis of superficial veins of unspecified upper extremity,,,
I82.729,Chronic embolism and thrombosis of deep veins of unspecified upper extremity,,,
I82.709,Chronic embolism and thrombosis of unspecified veins of unspecified upper extremity,,,
I82.A29,Chronic embolism and thrombosis of unspecified axillary vein,,,
I82.B29,Chronic embolism and thrombosis of unspecified subclavian vein,,,
I82.C29,Chronic embolism and thrombosis of unspecified internal jugular vein,,,
I82.291,Chronic embolism and thrombosis of other thoracic veins,,,
I82.891,Chronic embolism and thrombosis of other specified veins,,,
I82.619,Acute embolism and thrombosis of superficial veins of unspecified upper extremity,,,
I82.629,Acute embolism and thrombosis of deep veins of unspecified upper extremity,,,
I82.609,Acute embolism and thrombosis of unspecified veins of unspecified upper extremity,,,
I82.A19,Acute embolism and thrombosis of unspecified axillary vein,,,
I82.B19,Acute embolism and thrombosis of unspecified subclavian vein,,,
I82.C19,Acute embolism and thrombosis of unspecified internal jugular vein,,,
I82.290,Acute embolism and thrombosis of other thoracic veins,,,
I82.890,Acute embolism and thrombosis of other specified veins,,,
I82.91,Chronic embolism and thrombosis of unspecified vein,,,
I83.009,Varicose veins of unspecified lower extremity with ulcer of unspecified site,,,
I83.10,Varicose veins of unspecified lower extremity with inflammation,,,
I83.209,Varicose veins of unspecified lower extremity with both ulcer of unspecified site and inflammation,,,
I83.899,Varicose veins of unspecified lower extremities with other complications,,,
I83.90,Asymptomatic varicose veins of unspecified lower extremity,,,
K64.8,Other hemorrhoids,,,
K64.8,Other hemorrhoids,,,
K64.8,Other hemorrhoids,,,
K64.4,Residual hemorrhoidal skin tags,,,
K64.5,Perianal venous thrombosis,,,
K64.4,Residual hemorrhoidal skin tags,,,
K64.9,Unspecified hemorrhoids,,,
K64.5,Perianal venous thrombosis,,,
K64.8,Other hemorrhoids,,,
K64.4,Residual hemorrhoidal skin tags,,,
I85.01,Esophageal varices with bleeding,,,
I85.00,Esophageal varices without bleeding,,,
I85.11,Secondary esophageal varices with bleeding,,,
I85.10,Secondary esophageal varices without bleeding,,,
I86.0,Sublingual varices,,,
I86.1,Scrotal varices,,,
I86.2,Pelvic varices,,,
I86.3,Vulval varices,,,
I86.8,Varicose veins of other specified sites,,,
I97.2,Postmastectomy lymphedema syndrome,,,
I89.0,Lymphedema,,,
I89.1,Lymphangitis,,,
I89.8,Other specified noninfective disorders of lymphatic vessels and lymph nodes,,,
I89.9,Noninfective disorder of lymphatic vessels and lymph nodes,,,
I95.1,Orthostatic hypotension,,,
I95.89,Other hypotension,,,
I95.3,Hypotension of hemodialysis,,,
I95.2,Hypotension due to drugs,,,
I95.89,Other hypotension,,,
I95.9,Hypotension,,,
R58,Hemorrhage,,,
I87.009,Postthrombotic syndrome without complications of unspecified extremity,,,
I87.019,Postthrombotic syndrome with ulcer of unspecified lower extremity,,,
I87.029,Postthrombotic syndrome with inflammation of unspecified lower extremity,,,
I87.039,Postthrombotic syndrome with ulcer and inflammation of unspecified lower extremity,,,
I87.099,Postthrombotic syndrome with other complications of unspecified lower extremity,,,
I87.1,Compression of vein,,,
I87.309,Chronic venous hypertension (idiopathic) without complications of unspecified lower extremity,,,
I87.319,Chronic venous hypertension (idiopathic) with ulcer of unspecified lower extremity,,,
I87.329,Chronic venous hypertension (idiopathic) with inflammation of unspecified lower extremity,,,
I87.339,Chronic venous hypertension (idiopathic) with ulcer and inflammation of unspecified lower extremity,,,
I87.399,Chronic venous hypertension (idiopathic) with other complications of unspecified lower extremity,,,
I87.2,Venous insufficiency (chronic) (peripheral),,,
I99.8,Other disorder of circulatory system,,,
I99.9,Unspecified disorder of circulatory system,,,
J00,Acute nasopharyngitis [common cold],,,
J01.00,Acute maxillary sinusitis,,,
J01.10,Acute frontal sinusitis,,,
J01.20,Acute ethmoidal sinusitis,,,
J01.30,Acute sphenoidal sinusitis,,,
J01.40,Acute pansinusitis,,,
J01.90,Acute sinusitis,,,
J02.9,Acute pharyngitis,,,
J03.90,Acute tonsillitis,,,
J04.0,Acute laryngitis,,,
J05.0,Acute obstructive laryngitis [croup],,,
J04.10,Acute tracheitis without obstruction,,,
J04.11,Acute tracheitis with obstruction,,,
J04.2,Acute laryngotracheitis,,,
J05.0,Acute obstructive laryngitis [croup],,,
J05.10,Acute epiglottitis without obstruction,,,
J05.11,Acute epiglottitis with obstruction,,,
J05.0,Acute obstructive laryngitis [croup],,,
J04.30,Supraglottitis,,,
J04.31,Supraglottitis,,,
J06.0,Acute laryngopharyngitis,,,
J06.9,Acute upper respiratory infection,,,
J06.9,Acute upper respiratory infection,,,
J20.9,Acute bronchitis,,,
J21.0,Acute bronchiolitis due to respiratory syncytial virus,,,
J21.8,Acute bronchiolitis due to other specified organisms,,,
J34.2,Deviated nasal septum,,,
J33.0,Polyp of nasal cavity,,,
J33.1,Polypoid sinus degeneration,,,
J33.8,Other polyp of sinus,,,
J33.9,Nasal polyp,,,
J31.0,Chronic rhinitis,,,
J31.2,Chronic pharyngitis,,,
J31.1,Chronic nasopharyngitis,,,
J32.0,Chronic maxillary sinusitis,,,
J32.1,Chronic frontal sinusitis,,,
J32.2,Chronic ethmoidal sinusitis,,,
J32.3,Chronic sphenoidal sinusitis,,,
J32.4,Chronic pansinusitis,,,
J32.9,Chronic sinusitis,,,
J35.01,Chronic tonsillitis,,,
J35.02,Chronic adenoiditis,,,
J35.03,Chronic tonsillitis and adenoiditis,,,
J35.3,Hypertrophy of tonsils with hypertrophy of adenoids,,,
J35.1,Hypertrophy of tonsils,,,
J35.2,Hypertrophy of adenoids,,,
J35.8,Other chronic diseases of tonsils and adenoids,,,
J35.8,Other chronic diseases of tonsils and adenoids,,,
J35.9,Chronic disease of tonsils and adenoids,,,
J36,Peritonsillar abscess,,,
J37.0,Chronic laryngitis,,,
J37.1,Chronic laryngotracheitis,,,
J30.1,Allergic rhinitis due to pollen,,,
J30.5,Allergic rhinitis due to food,,,
J30.81,Allergic rhinitis due to animal (cat) (dog) hair and dander,,,
J30.2,Other seasonal allergic rhinitis,,,
J30.0,Vasomotor rhinitis,,,
J34.3,Hypertrophy of nasal turbinates,,,
J34.81,Nasal mucositis (ulcerative),,,
J34.1,Cyst and mucocele of nose and nasal sinus,,,
J39.2,Other diseases of pharynx,,,
J39.1,Other abscess of pharynx,,,
J39.0,Retropharyngeal and parapharyngeal abscess,,,
J39.0,Retropharyngeal and parapharyngeal abscess,,,
J39.2,Other diseases of pharynx,,,
J39.2,Other diseases of pharynx,,,
J39.2,Other diseases of pharynx,,,
J38.00,Paralysis of vocal cords and larynx,,,
J38.01,Paralysis of vocal cords and larynx,,,
J38.01,Paralysis of vocal cords and larynx,,,
J38.02,Paralysis of vocal cords and larynx,,,
J38.02,Paralysis of vocal cords and larynx,,,
J38.1,Polyp of vocal cord and larynx,,,
J38.3,Other diseases of vocal cords,,,
J38.4,Edema of larynx,,,
J38.7,Other diseases of larynx,,,
J38.7,Other diseases of larynx,,,
J38.6,Stenosis of larynx,,,
J38.5,Laryngeal spasm,,,
J38.7,Other diseases of larynx,,,
J39.3,Upper respiratory tract hypersensitivity reaction,,,
J39.8,Other specified diseases of upper respiratory tract,,,
J12.0,Adenoviral pneumonia,,,
J12.1,Respiratory syncytial virus pneumonia,,,
J12.2,Parainfluenza virus pneumonia,,,
